high_school,high_school_name,zip,county,students_9_to_12,ec_own_ses_hs,ec_own_ses_se_hs,ec_parent_ses_hs,ec_parent_ses_se_hs,ec_high_own_ses_hs,ec_high_own_ses_se_hs,ec_high_parent_ses_hs,ec_high_parent_ses_se_hs,exposure_own_ses_hs,exposure_parent_ses_hs,bias_own_ses_hs,bias_parent_ses_hs,bias_high_own_ses_hs,bias_high_parent_ses_hs,clustering_hs,volunteering_rate_hs
390438600841,Defiance HS,43512,39039,734,.88173997,.040720001,.8506,.0447,1.3524899,.035,.95270997,.046629999,.96844,.86045003,.08952,.01145,-.39657,-.10722,.46061999,.05923
390438700850,Rutherford B Hayes HS,43015,39041,1593,1.01106,.035069998,.87489003,.035689998,1.5059,.024940001,1.01254,.036770001,1.12561,.90237999,.10177,.03046,-.33785999,-.12207,.41441,.065920003
390438800852,Jefferson HS,45833,39003,310,1.0707999,.062229998,.79285997,.070210002,1.45962,.048769999,.87299001,.075429998,1.10842,.79483998,.033939999,.0024900001,-.31685001,-.09832,.56774002,.060849998
390438900855,Dover HS,44622,39157,836,1.19854,.0407,.99607998,.045759998,1.49483,.033679999,1.04582,.044539999,1.24028,.96191001,.033659998,-.035519999,-.20523,-.087229997,.50209999,.083039999
390439000866,Shaw HS,44112,39035,813,.42835,.03015,,,.57133001,.031399999,,,.34457001,,-.24313,,-.65809,,.34889001,.015790001
390439100870,East Liverpool HS,43920,39029,583,.56939,.03314,.62410003,.040750001,1.08416,.037870001,.72978997,.04462,.61815,.63444,.078879997,.0163,-.75388002,-.15028,.41010001,.0348
390439200878,East Palestine HS,44413,39029,347,.81981999,.04874,.81865001,.061209999,1.0937901,.047230002,.88138002,.062859997,.82697999,.76642001,.0086599998,-.06814,-.32262999,-.15000001,.56199998,.076200001
390439300884,Eaton HS,45320,39135,544,1.0289201,.046149999,.93166,.050190002,1.34149,.03827,1.03115,.050500002,1.02878,.89780998,-.00014,-.037700001,-.30396,-.14851999,.48589,.072169997
390439400893,Elyria HS,44035,39093,1849,.67662001,.02451,.74426001,.030160001,1.084,.025699999,.84087002,.032159999,.71100003,.76771998,.048360001,.03056,-.52460003,-.095289998,.33225,.040899999
390439500909,Euclid HS,44123,39035,1756,.75716001,.02805,.60395002,.036460001,1.03298,.026760001,.72289997,.039810002,.73359001,.60646999,-.032140002,.0041399999,-.40810999,-.19199,.33287001,.02389
390439600927,Fairborn HS,45324,39057,960,.84622002,.032869998,.97986001,.038139999,1.27895,.030370001,1.10199,.037140001,.91545999,.99874002,.075630002,.01891,-.39706001,-.10338,.41150001,.075960003
390439700934,Fairview HS,44126,39035,543,1.31856,.043710001,1.1649801,.05934,1.49238,.03559,1.19425,.058320001,1.31622,1.15635,-.00178,-.0074700001,-.13383999,-.032779999,.58521998,.075750001
390439900957,Fostoria Jr/Sr HS,44830,39147,475,.57003999,.04002,.59099001,.050220001,.8962,.04355,.66786999,.053939998,.58802003,.56704998,.03057,-.042229999,-.52410001,-.1778,.46994001,.03937
390440000963,Franklin HS,45005,39165,812,.94814003,.03726,.95469999,.04355,1.29936,.033769999,1.05395,.044520002,.98720002,.93939,.039560001,-.01629,-.31621,-.12195,.44049001,.03926
390440100974,Fremont Ross HS,43420,39143,1111,.75563997,.030060001,.74127001,.037300002,1.18674,.029619999,.84837002,.037579998,.82075,.73651999,.079329997,-.0064599998,-.44591999,-.15187,.3662,.056609999
390440200983,Galion HS,44833,39033,396,.71407998,.043409999,.75133002,.049449999,1.11049,.044050001,.84568,.051819999,.76581001,.74852002,.067550004,-.0037499999,-.45008001,-.12978999,.48919001,.04177
390440300989,Gallia Academy HS,45631,39053,529,.84329998,.042160001,.87334001,.047800001,1.2979,.038770001,.99747998,.048909999,.89464998,.83521998,.057390001,-.045630001,-.45074001,-.19427,.44966,.071149997
390440400994,Garfield Heights HS,44125,39035,1247,.88283998,.033039998,.70244002,.040509999,1.16497,.031020001,.76608998,.043850001,.85800999,.70648998,-.02894,.0057299999,-.35776001,-.084370002,.39987999,.026070001
390440501003,Geneva HS,44041,39007,776,.84333003,.036850002,.81654,.043889999,1.22161,.036499999,.87068999,.045929998,.88946998,.82401001,.05187,.0090699997,-.37342,-.056639999,.43792999,.060490001
390440601005,Girard Sr HS,44420,39155,556,.95977002,.045030002,.81190002,.058460001,1.27925,.04298,.87835002,.058279999,.96325999,.78504002,.0036200001,-.03421,-.32804999,-.11886,.53236997,.072679996
390440701011,Grandview Heights HS,43212,39049,343,1.5477901,.051479999,1.3451101,.069090001,1.68852,.035330001,1.39913,.064410001,1.51779,1.30428,-.01977,-.031300001,-.11249,-.072719999,.66984999,.18803
390440801018,Winton Woods HS,45240,39061,1044,.79411,.03382,.81981999,.049899999,1.09926,.035039999,.90278,.0513,.78391999,.80063999,-.01301,-.023949999,-.40226999,-.12756,.43173,.046599999
390440901028,Greenville Sr HS,45331,39037,837,.86949998,.03678,.68260002,.035689998,1.32526,.032710001,.77656001,.038539998,.94050002,.69795001,.075499997,.021980001,-.40911001,-.11263,.41152999,.049729999
390441001050,Hamilton HS,45013,39017,1928,.67013001,.02465,.76130998,.028100001,1.19236,.02342,.95098001,.03091,.74687999,.79500002,.10276,.042380001,-.59645998,-.19621,.32589,.043329999
390441101057,Heath HS,43056,39089,502,1.1954,.051830001,1.1198,.05762,1.46342,.041129999,1.17384,.056079999,1.20372,1.1162,.00691,-.0032299999,-.21574999,-.05164,.50768,.03458
390441201059,Hillsboro HS,45133,39071,703,.72558999,.035769999,.74997002,.043790001,1.14719,.037129998,.85619998,.04789,.75063002,.74737,.033360001,-.00349,-.52829999,-.14562,.43193001,.07113
390441301063,Huron HS,44839,39043,475,1.31782,.050159998,1.21656,.05847,1.55913,.040520001,1.24623,.057470001,1.31675,1.21755,-.00081,.00082000002,-.18407001,-.02355,.59175003,.052889999
390441401069,Ironton HS,45638,39087,381,.83785999,.04843,.69981003,.053399999,1.10523,.046080001,.81816,.057569999,.81468999,.70805001,-.02844,.01164,-.35663,-.15549999,.51283002,.039549999
390441501075,Jackson HS,45640,39079,695,.80378997,.03633,.65758002,.041280001,1.29035,.03633,.85162002,.047029998,.89310002,.71070999,.1,.074759997,-.44481,-.19826999,.43669,.061469998
390441601086,Theodore Roosevelt HS,44240,39133,1283,1.0993201,.034820002,1.03482,.0414,1.49738,.0263,1.18036,.040580001,1.19209,1.04843,.077830002,.01298,-.2561,-.12583999,.46371001,.081050001
390441801104,Kettering Fairmont HS,45429,39113,2308,1.06717,.027869999,1.06301,.029519999,1.44927,.021369999,1.1522,.02799,1.1300499,1.0736901,.05565,.0099499999,-.28248,-.073119998,.36719999,.069959998
390441901123,Lakewood HS,44107,39035,1543,.92501003,.031500001,.92370999,.03957,1.35113,.02674,1.10834,.038630001,1.03092,.93055999,.10274,.0073600002,-.31061,-.19104999,.38389,.077260002
390442001132,Lancaster HS,43130,39045,1838,.76271999,.029239999,.82112002,.032779999,1.22435,.02709,.98053998,.033610001,.84732002,.85696,.09984,.041809998,-.44497001,-.14421,.34492999,.04888
390442101146,Lebanon HS,45036,39165,1669,1.2644,.03187,1.18574,.035100002,1.589,.021539999,1.278,.033349998,1.32301,1.1959701,.04431,.0085500004,-.20104,-.06859,.41580999,.059280001
390442205325,Lima Sr HS,45801,39003,1048,.39432001,.02471,.45278001,.033289999,.83353001,.03232,.58323002,.043990001,.41703001,.46577999,.054469999,.027899999,-.99870998,-.25217,.34913,.03308
390442301167,Lockland HS,45215,39061,168,.685,.074490003,,,.89067,.077330001,,,.67433,,-.01582,,-.32082,,.56507999,.039439999
390442401174,Logan HS,43138,39073,1151,.78426999,.03131,.72332001,.034510002,1.19679,.030440001,.83311999,.036979999,.81883001,.72938001,.042199999,.00832,-.46158999,-.14222001,.40516999,.06202
390442501182,London HS,43140,39097,594,.93638998,.04394,.98277003,.053059999,1.32013,.03813,1.13203,.04882,.96898001,1.00641,.033629999,.023490001,-.36239001,-.12482,.48881999,.050020002
390442605326,Lorain HS,44052,39093,2001,.47420999,.02737,.47953001,.04239,.68708003,.032669999,.62567002,.04843,.47437,.472,.00034999999,-.015939999,-.44839999,-.32556,.33065999,.02816
390442701207,Loveland HS,45140,39025,1443,1.40323,.03537,1.32242,.0403,1.69389,.02101,1.47856,.03351,1.4787101,1.39949,.051040001,.055070002,-.14552,-.056499999,.47338,.074079998
390442801212,Madeira HS,45243,39061,429,1.64744,.045600001,1.49932,.05706,1.7651401,.02863,1.5165,.054540001,1.64079,1.50511,-.0040500001,.0038399999,-.075779997,-.0075699999,.63749999,.088040002
390442901220,Mansfield Sr HS,44906,39139,875,.41485,.02661,.4853,.038800001,.90060002,.034170002,.56751001,.046640001,.47139999,.48302999,.11995,-.0046999999,-.91047001,-.17490999,.38049001,.02383
390443001233,Maple Heights HS,44137,39035,1057,.69098997,.033319999,.56874001,.049880002,.88125002,.033980001,.64984,.056609999,.63476002,.55967999,-.088590004,-.01619,-.38833001,-.1611,.40458,.01254
390443101240,Mariemont HS,45227,39061,509,1.47767,.04936,1.46943,.05675,1.76719,.02713,1.50274,.049419999,1.59455,1.46624,.073299997,-.00217,-.10827,-.02489,.65072,.064209998
390443301259,Harding HS,43302,39101,985,.53017998,.028929999,.62462002,.037459999,1.09653,.03184,.71680999,.040490001,.6006,.59788001,.11724,-.04473,-.82573003,-.19892,.33612001,.043570001
390443401272,Martins Ferry HS,43935,39013,424,.96932,.04843,.77526999,.059700001,1.29372,.044020001,.88609999,.061810002,.94003999,.75502998,-.03115,-.026799999,-.37623999,-.1736,.50411999,.061889999
390443501286,Washington HS,44646,39151,1196,.70341003,.03112,.73135,.037209999,1.12646,.03098,.81834,.039420001,.75342,.72267002,.066380002,-.01201,-.49513999,-.13239001,.39056,.08055
390443601292,Maumee HS,43537,39095,658,1.28873,.035610002,1.19585,.041979998,1.502,.03026,1.24444,.040920001,1.30021,1.18929,.0088299997,-.00551,-.1552,-.04637,.49520001,.069880001
390443701297,Mayfield HS,44143,39035,1809,1.46251,.03119,1.28091,.040929999,1.64754,.02241,1.35221,.038630001,1.47161,1.27729,.00618,-.0028299999,-.11954,-.058660001,.46757999,.04417
390443801306,Medina HS,44256,39103,2248,1.2689199,.02899,1.22165,.03074,1.60711,.01929,1.32778,.02836,1.36058,1.24351,.067369998,.01757,-.1812,-.067769997,.39293,.065310001
390443901313,Miamisburg HS,45342,39113,1546,1.04295,.03145,1.05787,.033550002,1.43435,.02468,1.15066,.032910001,1.08434,1.0719301,.038169999,.01311,-.32278001,-.07344,.41240001,.054639999
390444001329,Middletown HS,45042,39017,1539,.63457,.026240001,.73272997,.034529999,1.1126601,.027969999,.88975,.035879999,.70270002,.7493,.096950002,.02211,-.58341002,-.18745001,.32991999,.053270001
390444101346,Mt Healthy HS,45231,39061,811,.52302998,.03104,.62318999,.04961,.82927001,.037330002,.66475999,.055750001,.52982002,.60794997,.01282,-.02506,-.56519002,-.093440004,.38694999,.033750001
390444301364,Napoleon Jr/Sr HS,43545,39069,616,.98253,.043480001,.89071,.044360001,1.43396,.03365,1.02589,.046530001,1.0821199,.95207,.092030004,.064450003,-.32514,-.077529997,.45339,.079159997
390444401368,Nelsonville-York HS,45764,39009,333,.79793,.051789999,.81889999,.057440002,1.07216,.050039999,.89556998,.058630001,.73540002,.77118999,-.085040003,-.061870001,-.45793,-.16129,.53985,.065370001
390444501385,Newark HS,43055,39089,1478,.64551002,.02954,.72772002,.03266,1.22129,.02813,.87792999,.034669999,.74548,.75511998,.13411,.036290001,-.63824999,-.16264001,.30868,.042380001
390444601390,Glenwood HS,45662,39145,121,,,,,,,,,,,,,,,.6364454,.013235586
390444701396,New Lexington HS,43764,39127,510,.87181997,.044,.62706,.05153,1.20303,.04219,.67943001,.053459998,.83054,.59814,-.049699999,-.04834,-.44848999,-.13591,.49432001,.05071
390444801400,New Philadelphia HS,44663,39157,781,1.03295,.037390001,.93362999,.042890001,1.3915401,.031599998,1.0256,.043499999,1.0834,.92117,.046569999,-.01354,-.28442001,-.11337,.42107001,.069629997
390444901412,Mckinley HS,44446,39155,718,.71495998,.03664,.6426,.04493,1.06125,.036869999,.74110001,.049059998,.72934002,.64930999,.019710001,.01033,-.45508999,-.14137,.43575001,.047630001
390445001417,Hoover HS,44720,39151,1616,1.35983,.02988,1.30375,.034650002,1.60841,.022050001,1.36589,.032120001,1.39675,1.3034199,.02643,-.00026,-.15154,-.047929998,.44273001,.079640001
390445101425,North College Hill HS,45239,39061,420,.58858001,.046009999,.77810001,.075070001,.92488998,.050250001,.78965998,.076240003,.57480001,.70146,-.02397,-.10926,-.60905999,-.12575001,.48041999,.048769999
390445201432,North Olmsted HS,44070,39035,1239,1.26894,.03084,1.16479,.039009999,1.53757,.024460001,1.22245,.036669999,1.2823499,1.1393501,.01046,-.022329999,-.19902,-.072930001,.43836999,.06837
390445301439,North Ridgeville HS,44039,39093,1196,1.05209,.03317,1.01788,.039340001,1.3103,.02923,1.0865901,.038520001,1.08222,1.01271,.02784,-.0051099998,-.21075,-.072949998,.46079001,.0539
390445401443,North Royalton HS,44133,39035,1502,1.42643,.03066,1.22646,.03661,1.64237,.020989999,1.31345,.033059999,1.45961,1.24812,.02273,.017349999,-.12522,-.052340001,.43739,.044220001
390445501448,Norton HS,44203,39153,870,1.1646399,.037590001,1.09883,.044829998,1.42049,.032639999,1.13193,.0438,1.18471,1.07662,.01694,-.02063,-.19902,-.051369999,.49078,.061749998
390445601457,Norwalk HS,44857,39077,788,.86205,.038630001,.80303001,.042830002,1.2878,.035119999,.90754002,.04521,.90302002,.83133,.045370001,.03404,-.42609,-.091679998,.43384999,.078120001
390445701461,Norwood HS,45212,39061,561,.76317,.037700001,.79365999,.051430002,1.09605,.03805,.85443997,.051679999,.77762997,.75058001,.01859,-.057399999,-.40948001,-.13838001,.47740999,.07124
390445801467,Oakwood HS,45419,39113,739,1.6388299,.036109999,1.5816,.044220001,1.75945,.026310001,1.61376,.041689999,1.61308,1.55665,-.015969999,-.01602,-.090740003,-.036680002,.58686,.085539997
390445901471,Oberlin HS,44074,39093,302,1.0668,.05672,.80247003,.068209998,1.32524,.04888,.91987997,.073710002,1.04299,.81738001,-.022840001,.018239999,-.27063,-.12541001,.54979002,.26253
390446001475,Clay HS,43616,39095,1142,1.0826401,.032419998,1.04935,.037810002,1.387,.026210001,1.18624,.035319999,1.1088901,1.06603,.023669999,.01564,-.25080001,-.11277,.42691001,.055190001
390446101485,Orrville HS,44667,39169,393,1.02441,.04868,.87663001,.059829999,1.3813,.04078,.94730997,.05827,1.0395499,.83450001,.01457,-.050480001,-.32874,-.13519,.49355999,.049729999
390446301505,Normandy HS,44134,39035,1143,1.05206,.037039999,.97209001,.04394,1.48482,.02761,1.145,.04214,1.1985199,.99144,.1222,.01952,-.23887999,-.15489,.44968,.039039999
390446301506,Parma HS,44129,39035,1274,1.00156,.032880001,.86795998,.037039999,1.29335,.02758,.93028998,.037889998,.98940003,.85162002,-.01228,-.01919,-.30720001,-.092370003,.37582001,.04792
390446301519,Valley Forge HS,44130,39035,1218,1.06092,.033459999,.87700999,.039749999,1.29708,.029680001,.91823,.041209999,1.07736,.86052001,.01526,-.019160001,-.20395,-.067060001,.40599,.04744
390446401526,Piqua HS,45356,39109,917,.75935,.03215,.69281,.035379998,1.19827,.03118,.81239003,.038169999,.82024002,.73451,.074220002,.056770001,-.46089,-.10604,.38931999,.0592
390446501536,Port Clinton HS,43452,39123,564,.88984001,.043359999,.89331001,.050209999,1.27415,.041779999,1.0030299,.050840002,.95905,.93067998,.072169997,.04016,-.32855001,-.077739999,.49983001,.063100003
390446701554,Princeton HS,45246,39061,1609,.72650999,.02805,.89385998,.041590001,1.30037,.026249999,1.0625401,.039900001,.84772003,.87712002,.14297999,-.01908,-.53397,-.2114,.38865,.046209998
390446801563,Ravenna HS,44266,39133,598,.74563998,.03579,.80869001,.045559999,1.14978,.03534,.86129999,.047150001,.77635002,.77463001,.039560001,-.04397,-.48100999,-.11189,.44046,.058449998
390446901571,Reading  Community HS,45215,39061,376,1.13963,.04981,.99743998,.061560001,1.34567,.044300001,1.02124,.061039999,1.12222,.99106002,-.01552,-.0064400001,-.19912,-.030449999,.56948,.046220001
390447001577,Rocky River HS,44116,39035,859,1.56341,.03404,1.4172601,.047150001,1.6859601,.025909999,1.45618,.04538,1.55629,1.42173,-.0045799999,.0031399999,-.083319999,-.02423,.52503997,.063210003
390447101581,St Bernard-Elmwood Place HS,45217,39061,249,.67438,.059900001,,,.92721999,.067879997,,,.66044003,,-.021120001,,-.40395001,,.54289001,.052900001
390447201585,St Marys Memorial HS,45885,39011,753,1.2158,.040440001,.90578997,.044539999,1.47804,.032450002,.97368997,.044860002,1.24928,.91851002,.026799999,.01385,-.18312,-.060079999,.49151,.049800001
390447401605,Sandusky HS,44870,39043,852,.4813,.02634,.50353998,.03816,.90948999,.032960001,.64731997,.044229999,.53623998,.55097002,.10246,.086089998,-.69606,-.17488,.42254999,.05026
390447501616,Shaker Hts HS,44120,39035,1664,1.09683,.032639999,1.0024101,.045809999,1.50814,.022530001,1.38982,.038550001,1.23614,1.1875499,.1127,.1559,-.22005001,-.17033,.44874999,.068109997
390447601619,Brookside HS,44054,39093,485,.93540001,.040630002,.90162998,.04913,1.1786,.038400002,.97841001,.051720001,.93734998,.92344999,.00208,.023630001,-.25738001,-.05951,.49998,.04995
390447901645,Brush HS,44124,39035,1130,1.1108,.033580001,1.0377899,.046130002,1.4152,.028200001,1.17041,.044610001,1.15641,1.045,.039439999,.0068999999,-.22378001,-.12001,.44171,.051970001
390448001660,Franklin Heights HS,43204,39049,1318,.77217001,.03345,.65912998,.040690001,1.06317,.033240002,.76541001,.043099999,.73514003,.69259,-.05037,.048300002,-.44621,-.10514,.40428001,.04225
390448001662,Grove City HS,43123,39049,1898,1.1768301,.0309,1.20797,.032230001,1.4819,.02314,1.28712,.02963,1.2012,1.18888,.02029,-.01606,-.23368999,-.08264,.40158999,.05243
390448001679,Westland HS,43119,39049,1850,.6336,.03119,.79009998,.03861,1.12344,.03125,.94393998,.041099999,.69191003,.73374999,.084279999,-.076789998,-.62368,-.28646001,.33112001,.038460001
390448004553,Central Crossing HS,43123,39049,1765,1.0169899,.034260001,.98241001,.03951,1.33126,.029589999,1.05186,.03926,1.02429,.96061999,.0071200002,-.02269,-.29969001,-.09499,.36284,.061220001
390448101701,Springfield HS,45503,39023,1739,.45431,.024529999,.47795001,.03455,.88321,.032000002,.66187,.04087,.47009999,.48879999,.033580001,.02221,-.87876999,-.35405999,.33555999,.03748
390448201711,Steubenville HS,43952,39081,627,.61759001,.037610002,.69142002,.05455,1.1526999,.042229999,.80522001,.059319999,.67246997,.66131997,.08162,-.045510001,-.71411002,-.21759,.47547001,.031640001
390448301717,Stow-Munroe Falls HS,44224,39153,1820,1.35151,.02981,1.22174,.03297,1.59884,.020919999,1.30216,.03081,1.39309,1.23276,.029850001,.0089400001,-.14769,-.056299999,.42030999,.080580004
390448401730,Strongsville HS,44149,39035,1933,1.42685,.02605,1.32109,.0319,1.64634,.01873,1.39643,.02844,1.46593,1.33982,.026660001,.01398,-.12307,-.04225,.39298001,.053580001
390448501736,Struthers HS,44471,39099,556,.76620001,.037640002,.67984998,.04778,1.0655,.03757,.74041998,.05012,.74593002,.66382998,-.027170001,-.02413,-.42842001,-.11537,.46456,.056469999
390448601741,Sycamore HS,45242,39061,1667,1.44151,.033829998,1.44024,.037840001,1.75633,.01825,1.56045,.03043,1.5821,1.48364,.088869996,.02925,-.11013,-.051770002,.44126999,.093259998
390448701751,Sylvania Northview HS,43560,39095,1316,1.44512,.03269,1.41967,.035519999,1.64578,.02352,1.46989,.03105,1.4559,1.41247,.0074100001,-.0050900001,-.13042,-.040649999,.45852,.061790001
390448701752,Sylvania Southview HS,43560,39095,1052,1.35857,.034699999,1.33452,.041850001,1.62559,.02458,1.42902,.036180001,1.42959,1.33395,.049679998,-.00042999999,-.1371,-.071269996,.45201999,.071089998
390448801758,Tallmadge HS,44278,39153,802,1.2730401,.037700001,1.20162,.044289999,1.52593,.02936,1.2799,.04197,1.28706,1.19563,.01089,-.0049999999,-.18559,-.070479997,.50624001,.05917
390448901762,Columbian HS,44883,39147,840,.87550002,.036959998,.77622002,.040989999,1.33929,.0341,.87469,.041949999,.98895001,.78489,.11472,.01104,-.35425001,-.11441,.42340001,.063359998
390449001773,Bowsher HS,43614,39095,1290,.60172999,.027829999,.53986001,.03743,1.0247101,.031879999,.68533999,.042490002,.64719999,.57432002,.070260003,.059999999,-.58328998,-.19330999,.35947001,.044690002
390449001829,Rogers HS,43615,39095,741,.39463001,.02905,.45763001,.045510001,.62239999,.036010001,.47846001,.053849999,.40522999,.43996999,.02616,-.040139999,-.5359,-.087470002,.3809,.037950002
390449001835,Start HS,43613,39095,1490,.64604998,.032140002,.66732001,.040679999,.97858,.034669999,.72618002,.042640001,.65960997,.65609002,.020570001,-.017109999,-.48356,-.10683,.35635999,.051890001
390449001838,Waite HS,43605,39095,1029,.27327001,.02372,.33039001,.036540002,.58582997,.031750001,.38646999,.04487,.28461,.33441001,.039859999,.01204,-1.05836,-.15566,.30008,.030449999
390449001844,Woodward HS,43608,39095,679,.20125,.027210001,,,.43619999,.04665,,,.22201,,.093520001,,-.96473002,,.35277,.02719
390449004560,Toledo Technology Academy HS,43613,39095,187,,,,,,,,,,,,,,,.65112901,.040935233
390449005317,Toledo Early College HS,43607,39095,264,1.0343,.077660002,,,1.16661,.076569997,,,1.03291,,-.00134,,-.12943999,,.67079002,.09307
390449005361,Jesup W Scott HS,43620,39095,642,.27414,.042029999,,,.44977999,.060369998,,,.25619,,-.070050001,,-.75563997,,.33921999,.027179999
390449101849,Toronto Jr/Sr HS,43964,39081,222,.78838998,.065009996,.78931999,.080810003,1.1946501,.06464,.83451998,.08461,.83502001,.76222003,.055849999,-.035560001,-.43068001,-.094850004,.58613998,.059909999
390449201856,Troy HS,45373,39109,1229,.995,.03263,.87809998,.035289999,1.40258,.02715,1.01186,.036279999,1.0941401,.91755003,.090609998,.043000001,-.28189999,-.10278,.39807001,.068829998
390449301866,Upper Arlington HS,43221,39049,1871,1.68625,.02926,1.5853601,.03373,1.82494,.015690001,1.61972,.029929999,1.70199,1.58653,.0092500001,.00073999999,-.072240002,-.020919999,.47025999,.10115
390449401874,Urbana HS,43078,39021,503,.84302998,.041370001,.73231,.047850002,1.2337,.0396,.81757998,.050900001,.88431001,.76233,.046689998,.03937,-.3951,-.072480001,.46812001,.09798
390449501875,Butler HS,45377,39113,930,1.2199399,.035050001,1.16857,.04067,1.50056,.02761,1.21978,.038720001,1.24665,1.14528,.021430001,-.020330001,-.20367,-.065049998,.45091,.099490002
390449801904,Wapakoneta HS,45895,39011,845,1.11216,.03802,.91905999,.04118,1.46134,.02953,.98540002,.041999999,1.1486501,.91385001,.031769998,-.0057000001,-.27223,-.078290001,.43487999,.055819999
390449901922,Warren G Harding HS,44483,39155,1303,.30559999,.019819999,.39283001,.030579999,.72636002,.031199999,.51695001,.038619999,.34564,.39906999,.11585,.01564,-1.1015,-.29537001,.33823001,.03036
390450001930,Warrensville Heights HS,44128,39035,500,.62412,.04465,,,.77372003,.046020001,,,.57018,,-.094609998,,-.35698,,.47352999,.01485
390450201942,Wellston HS,45692,39079,348,.67660999,.045949999,.53718001,.05302,.99014997,.04944,.59636003,.056850001,.65741998,.50444001,-.02919,-.064910002,-.5061,-.18221,.4808,.05697
390450301947,Wellsville Jr/Sr HS,43968,39029,220,.81945002,.05982,.73479998,.072020002,1.0437599,.06244,.77174997,.077100001,.77091002,.73141003,-.062959999,-.0046299999,-.35392001,-.055149999,.57666999,.034600001
390450401961,Westerville-North HS,43081,39049,1508,1.43629,.037760001,1.3306299,.043000001,1.69593,.02303,1.40771,.037190001,1.49499,1.34913,.03926,.01372,-.13440999,-.043419998,.44400999,.080239996
390450401962,Westerville-South HS,43081,39049,1498,1.3354599,.036290001,1.27416,.040759999,1.63054,.02444,1.34129,.03723,1.3617001,1.22603,.019269999,-.039250001,-.19742,-.094010003,.4068,.067740001
390450404566,Westerville Central HS,43082,39041,1871,1.36694,.036350001,1.37826,.040800001,1.62247,.02417,1.4933,.033659998,1.3872401,1.38083,.01463,.00186,-.16957,-.081459999,.43483001,.069150001
390450501969,West Carrollton HS,45449,39113,944,.90401,.034929998,.84640998,.038830001,1.2096,.032729998,.91042,.039159998,.92325997,.83174002,.020850001,-.01764,-.31013,-.094590001,.45873001,.062139999
390450601977,Westlake HS,44145,39035,1198,1.51875,.030540001,1.38245,.039659999,1.6665699,.02225,1.42679,.036649998,1.51748,1.35957,-.00082999998,-.016829999,-.098240003,-.049449999,.48065001,.073260002
390450701983,Whitehall Yearling HS,43213,39049,883,.83199,.040119998,.62304997,.048749998,1.06978,.037599999,.64236999,.050999999,.78540999,.58069003,-.059319999,-.072959997,-.36206999,-.10622,.45719001,.040369999
390450801986,Wickliffe HS,44092,39085,436,1.27005,.045919999,1.08622,.059780002,1.4828399,.037659999,1.13387,.059440002,1.23708,1.09036,-.026660001,.0038000001,-.19867,-.039900001,.59385997,.067809999
390450901994,Willard HS,44890,39077,416,.78334999,.042709999,.72403002,.050670002,1.28282,.040229999,.87843001,.053550001,.87761998,.73367,.10742,.01314,-.46171001,-.1973,.46222001,.046390001
390451002005,North HS,44095,39085,1320,1.04817,.032090001,.99339002,.037579998,1.3514301,.028170001,1.06419,.03785,1.08117,.98756999,.03053,-.0058900001,-.24997,-.077579997,.40572,.03867
390451002009,South HS,44094,39085,1249,1.1673599,.034899998,1.1266299,.0418,1.48032,.02719,1.23759,.03875,1.23868,1.12661,.057580002,-9.9999997e-06,-.19507,-.098509997,.42346999,.063050002
390451102022,Wilmington HS,45177,39027,851,.83410001,.03827,.89302999,.042369999,1.38625,.031780001,1.06069,.04112,.97038001,.91433001,.14044,.023290001,-.42855999,-.16008,.42703,.044380002
390451302039,Thomas Worthington HS,43085,39049,1725,1.44195,.032609999,1.31327,.038959999,1.7045799,.020269999,1.4134901,.034929998,1.50442,1.3295,.04152,.01221,-.13304999,-.06318,.43566999,.074210003
390451304479,Worthington Kilbourne HS,43235,39049,1263,1.5618401,.035160001,1.36436,.037549999,1.7427599,.02149,1.41844,.03438,1.58347,1.34259,.01366,-.01622,-.10059,-.056499999,.48930001,.093589999
390451402047,Wyoming HS,45215,39061,647,1.57771,.04056,1.57302,.049419999,1.75497,.02671,1.63261,.042890001,1.63028,1.54564,.032249998,-.01771,-.076480001,-.05627,.60553002,.091020003
390451502059,Xenia HS,45385,39057,1105,.83177,.031369999,.97513998,.036109999,1.26897,.02813,1.10657,.035259999,.88308001,1.00111,.0581,.025939999,-.43698001,-.10535,.39344001,.050519999
390451602063,Chaney HS,44509,39099,597,.31740001,.027079999,.37386,.049380001,.70850998,.041480001,.45269001,.05745,.34185001,.38536999,.071529999,.029859999,-1.07256,-.17471001,.4005,.02351
390451602082,East HS,44505,39099,506,,,,,,,,,,,,,,,.33154193,.0089209573
390451604934,Youngstown Early College,44555,39099,243,,,,,,,,,,,,,,,.58918947,.055984832
390451702111,Zanesville HS,43701,39119,751,.61562002,.03269,.48648,.035160001,1.24819,.03122,.62669998,.042210001,.69575,.51806998,.11517,.060959999,-.79403001,-.20969,.36831999,.03019
390451802113,Ada HS,45810,39065,293,1.35672,.064520001,.95836002,.07299,1.55845,.04879,.97052002,.072630003,1.33014,.94373,-.019990001,-.0155,-.17163999,-.02839,.62527001,.08196
390451902116,Marion L Steele HS,44001,39093,1239,1.22993,.031239999,1.26648,.035569999,1.4768699,.026149999,1.3049901,.03441,1.2298,1.23931,-.00011,-.02193,-.20091,-.052999999,.43761,.059610002
